booking_id,customer_id,hotel_id,room_id,booking_date,check_in,check_out,stay_duration,adults,children,booking_channel,booking_status,room_type,room_price_per_night,discount_rate,discount_amount,tax_amount,total_amount,realized_revenue
5731,4477,15,389,2024-07-19,2024-08-09,2024-08-11,2,2,0,MakeMyTrip,Confirmed,Deluxe,4553.36,0.05,455.34,1038.17,9689.55,9689.55
5732,3667,7,179,2024-12-10,2024-12-31,2025-01-06,6,4,0,MakeMyTrip,Completed,Standard,3910.65,0.2,4692.78,2252.53,21023.65,21023.65
5733,5750,16,399,2025-08-27,2025-08-29,2025-09-01,3,2,0,Booking.com,Confirmed,Standard,4028.28,0.0,0.0,1450.18,13535.02,13535.02
5734,6413,9,223,2025-02-27,2025-04-13,2025-04-16,3,2,1,Website,Completed,Deluxe,5836.79,0.0,0.0,2101.24,19611.61,19611.61
5735,7836,7,159,2025-08-05,2025-09-04,2025-09-07,3,3,0,Expedia,Completed,Standard,3522.36,0.0,0.0,1268.05,11835.13,11835.13
5736,4000,10,249,2025-04-27,2025-05-07,2025-05-10,3,2,0,Direct,Confirmed,Executive,8149.29,0.1,2444.79,2640.37,24643.45,24643.45
5737,9119,2,43,2025-07-03,2025-07-04,2025-07-08,4,3,0,MakeMyTrip,Completed,Deluxe,6758.95,0.0,0.0,3244.3,30280.1,30280.1
5738,6028,15,380,2025-02-01,2025-02-11,2025-02-16,5,2,0,Booking.com,Completed,Standard,3741.57,0.0,0.0,2244.94,20952.79,20952.79
5739,1501,1,18,2026-06-04,2026-06-07,2026-06-13,6,2,0,Website,No-show,Standard,3746.69,0.0,0.0,2697.62,25177.76,0.0
5740,7053,12,308,2025-06-01,2025-06-08,2025-06-11,3,2,0,Direct,Completed,Suite,14778.2,0.15,6650.19,4522.13,42206.54,42206.54
5741,2174,2,51,2025-10-10,2025-10-17,2025-10-24,7,3,0,Walk-in,Cancelled,Standard,5513.3,0.15,5788.96,3936.5,36740.63,0.0
5742,914,9,226,2024-12-19,2024-12-26,2024-12-27,1,3,1,MakeMyTrip,Completed,Standard,4686.37,0.05,234.32,534.25,4986.3,4986.3
5743,3874,3,60,2025-09-25,2025-09-27,2025-09-30,3,2,0,Booking.com,Cancelled,Standard,5441.65,0.0,0.0,1958.99,18283.94,0.0
5744,1394,14,366,2025-06-16,2025-07-07,2025-07-13,6,2,1,Walk-in,Completed,Executive,7712.07,0.05,2313.62,5275.06,49233.85,49233.85
5745,8817,7,161,2024-06-02,2024-06-23,2024-06-25,2,2,0,MakeMyTrip,Completed,Deluxe,4766.19,0.05,476.62,1086.69,10142.45,10142.45
5746,3399,6,134,2024-04-09,2024-04-14,2024-04-18,4,4,0,Direct,Confirmed,Standard,3695.87,0.05,739.17,1685.32,15729.62,15729.62
5747,1499,11,281,2025-06-11,2025-06-14,2025-06-17,3,2,0,Direct,Completed,Executive,5235.89,0.05,785.38,1790.67,16712.96,16712.96
5748,9229,2,31,2026-05-25,2026-05-26,2026-05-28,2,1,2,Direct,Completed,Standard,5972.67,0.0,0.0,1433.44,13378.78,13378.78
5749,7163,20,504,2024-03-02,2024-03-16,2024-03-17,1,4,0,Direct,Completed,Deluxe,5836.74,0.1,583.67,630.37,5883.43,5883.43
5750,5214,6,150,2024-11-24,2024-11-27,2024-11-30,3,2,2,Booking.com,Confirmed,Standard,4047.71,0.0,0.0,1457.18,13600.31,13600.31
5751,6512,15,370,2025-01-24,2025-01-29,2025-02-02,4,2,0,Booking.com,Completed,Executive,7111.46,0.0,0.0,3413.5,31859.34,31859.34
5752,9152,20,511,2024-04-21,2024-04-24,2024-04-26,2,2,0,Booking.com,Completed,Standard,3931.6,0.05,393.16,896.4,8366.44,8366.44
5753,5854,19,473,2024-06-19,2024-06-26,2024-06-30,4,3,2,Corporate,No-show,Standard,4748.7,0.0,0.0,2279.38,21274.18,0.0
5754,9963,13,320,2024-01-17,2024-01-20,2024-01-24,4,1,0,Direct,Completed,Standard,4961.92,0.0,0.0,2381.72,22229.4,22229.4
5755,6440,1,22,2024-04-04,2024-04-18,2024-04-19,1,4,0,Goibibo,Completed,Standard,4290.14,0.0,0.0,514.82,4804.96,4804.96
5756,328,18,462,2025-07-03,2025-07-06,2025-07-09,3,3,0,Direct,Completed,Standard,4192.52,0.2,2515.51,1207.45,11269.49,11269.49
5757,7695,1,23,2026-03-07,2026-03-21,2026-03-25,4,2,0,Direct,Confirmed,Deluxe,5350.08,0.05,1070.02,2439.64,22769.94,22769.94
5758,6992,3,63,2024-05-06,2024-06-20,2024-06-21,1,3,0,Corporate,No-show,Suite,12079.4,0.1,1207.94,1304.58,12176.04,0.0
5759,1278,9,222,2024-10-31,2024-11-02,2024-11-03,1,4,0,Walk-in,Cancelled,Executive,7575.17,0.05,378.76,863.57,8059.98,0.0
5760,9202,12,299,2024-03-03,2024-03-06,2024-03-11,5,4,0,Corporate,Cancelled,Executive,9600.81,0.2,9600.81,4608.39,43011.63,0.0
5761,3611,9,226,2024-04-02,2024-04-09,2024-04-10,1,3,0,Website,Completed,Standard,4686.37,0.0,0.0,562.36,5248.73,5248.73
5762,4439,16,402,2024-05-07,2024-05-12,2024-05-15,3,2,0,Goibibo,Confirmed,Standard,3487.7,0.0,0.0,1255.57,11718.67,11718.67
5763,8558,17,422,2025-07-01,2025-07-11,2025-07-13,2,2,0,Corporate,Confirmed,Suite,9754.28,0.0,0.0,2341.03,21849.59,21849.59
5764,3161,7,172,2025-02-25,2025-03-27,2025-03-28,1,2,1,Goibibo,Completed,Standard,3508.4,0.0,0.0,421.01,3929.41,3929.41
5765,287,14,352,2024-12-17,2025-02-15,2025-02-18,3,2,1,MakeMyTrip,Completed,Executive,6666.12,0.1,1999.84,2159.82,20158.35,20158.35
5766,7976,12,300,2024-09-15,2024-09-17,2024-09-18,1,2,0,Walk-in,Completed,Executive,9481.04,0.05,474.05,1080.84,10087.83,10087.83
5767,3269,7,167,2024-11-20,2024-11-23,2024-11-25,2,2,0,Goibibo,Cancelled,Standard,3943.58,0.05,394.36,899.14,8391.94,0.0
5768,3006,15,386,2024-12-22,2025-02-05,2025-02-07,2,2,0,Corporate,Completed,Standard,3887.74,0.1,777.55,839.75,7837.68,7837.68
5769,2911,5,124,2024-05-24,2024-05-31,2024-06-01,1,2,0,Direct,Completed,Standard,3515.01,0.0,0.0,421.8,3936.81,3936.81
5770,7879,4,110,2024-06-26,2024-07-03,2024-07-06,3,3,1,Booking.com,Completed,Deluxe,6213.9,0.0,0.0,2237.0,20878.7,20878.7
5771,5171,14,352,2025-06-05,2025-07-20,2025-07-21,1,1,2,Goibibo,Completed,Executive,6666.12,0.0,0.0,799.93,7466.05,7466.05
5772,4823,18,450,2026-06-04,2026-06-11,2026-06-14,3,3,0,Direct,Confirmed,Standard,4613.63,0.1,1384.09,1494.82,13951.62,13951.62
5773,1799,10,242,2026-02-26,2026-02-27,2026-03-03,4,2,0,Expedia,Cancelled,Suite,12938.7,0.05,2587.74,5900.05,55067.11,0.0
5774,3388,4,88,2025-03-07,2025-03-14,2025-03-21,7,3,0,Booking.com,Completed,Standard,4672.02,0.05,1635.21,3728.27,34797.2,34797.2
5775,5609,11,285,2026-06-14,2026-06-19,2026-06-25,6,3,1,Booking.com,Completed,Standard,3283.62,0.05,985.09,2246.0,20962.63,20962.63
5776,2372,3,84,2025-03-11,2025-03-13,2025-03-15,2,1,1,MakeMyTrip,Completed,Standard,4803.77,0.1,960.75,1037.61,9684.4,9684.4
5777,623,10,254,2025-11-07,2025-12-07,2025-12-08,1,2,0,MakeMyTrip,Completed,Standard,5462.54,0.0,0.0,655.5,6118.04,6118.04
5778,5272,12,297,2025-05-07,2025-05-09,2025-05-12,3,2,0,Booking.com,Completed,Deluxe,7330.15,0.05,1099.52,2506.91,23397.84,23397.84
5779,9106,14,347,2025-02-07,2025-02-14,2025-02-17,3,2,1,Booking.com,Completed,Deluxe,5309.8,0.1,1592.94,1720.38,16056.84,16056.84
5780,8726,17,430,2024-04-22,2024-05-02,2024-05-05,3,1,1,Corporate,Completed,Standard,3871.12,0.05,580.67,1323.92,12356.62,12356.62
5781,2167,2,56,2024-08-08,2024-09-22,2024-09-23,1,3,0,MakeMyTrip,Completed,Executive,9731.26,0.0,0.0,1167.75,10899.01,10899.01
5782,9435,16,398,2025-06-02,2025-06-12,2025-06-13,1,4,0,MakeMyTrip,Completed,Standard,4033.64,0.0,0.0,484.04,4517.68,4517.68
5783,493,9,216,2025-03-21,2025-03-24,2025-03-26,2,1,0,Expedia,Completed,Executive,7334.6,0.15,2200.38,1496.26,13965.08,13965.08
5784,4237,10,245,2025-01-05,2025-01-12,2025-01-14,2,3,1,Website,Completed,Deluxe,7354.57,0.05,735.46,1676.84,15650.52,15650.52
5785,5723,3,57,2024-11-30,2024-12-21,2024-12-28,7,3,2,Website,Completed,Suite,13800.18,0.1,9660.13,10432.94,97374.07,97374.07
5786,6963,10,257,2026-03-07,2026-03-08,2026-03-13,5,4,0,Walk-in,No-show,Deluxe,6160.44,0.15,4620.33,3141.82,29323.69,0.0
5787,5584,12,312,2025-04-06,2025-04-08,2025-04-11,3,3,0,Expedia,Completed,Deluxe,6805.46,0.0,0.0,2449.97,22866.35,22866.35
5788,8713,8,191,2024-02-24,2024-02-29,2024-03-03,3,3,0,Walk-in,Confirmed,Executive,9574.88,0.1,2872.46,3102.26,28954.44,28954.44
5789,5583,14,355,2026-04-07,2026-04-08,2026-04-09,1,2,0,MakeMyTrip,Completed,Standard,4517.47,0.05,225.87,514.99,4806.59,4806.59
5790,835,3,75,2024-01-18,2024-01-21,2024-01-23,2,4,0,Corporate,Completed,Deluxe,7435.26,0.0,0.0,1784.46,16654.98,16654.98
5791,6740,8,184,2026-01-13,2026-01-20,2026-01-23,3,2,0,Expedia,Completed,Deluxe,7963.11,0.05,1194.47,2723.38,25418.25,25418.25
5792,5519,2,41,2026-04-04,2026-05-19,2026-05-22,3,2,0,Walk-in,Cancelled,Standard,5496.97,0.1,1649.09,1781.02,16622.84,0.0
5793,3204,18,453,2026-01-25,2026-01-27,2026-01-30,3,1,0,Booking.com,Completed,Standard,4851.6,0.1,1455.48,1571.92,14671.24,14671.24
5794,1969,11,277,2024-07-27,2024-08-10,2024-08-15,5,4,1,Expedia,Completed,Standard,3229.35,0.05,807.34,1840.73,17180.14,17180.14
5795,8725,4,112,2024-10-23,2024-10-30,2024-10-31,1,1,0,Website,Confirmed,Deluxe,5621.93,0.15,843.29,573.44,5352.08,5352.08
5796,8256,10,245,2024-08-03,2024-09-02,2024-09-04,2,2,1,Website,Cancelled,Deluxe,7354.57,0.1,1470.91,1588.59,14826.81,0.0
5797,6380,14,358,2024-08-23,2024-08-26,2024-08-28,2,4,0,Website,Confirmed,Executive,7044.81,0.0,0.0,1690.75,15780.37,15780.37
5798,9466,4,108,2024-05-23,2024-05-26,2024-05-29,3,3,1,Booking.com,Completed,Standard,4506.62,0.0,0.0,1622.38,15142.24,15142.24
5799,1891,3,61,2024-01-31,2024-02-01,2024-02-04,3,2,0,Direct,Completed,Suite,13345.49,0.0,0.0,4804.38,44840.85,44840.85
5800,8810,9,223,2024-04-29,2024-05-02,2024-05-04,2,2,0,Website,Confirmed,Deluxe,5836.79,0.1,1167.36,1260.75,11766.97,11766.97
5801,28,9,228,2024-08-26,2024-09-02,2024-09-03,1,1,0,MakeMyTrip,Confirmed,Standard,4769.81,0.05,238.49,543.76,5075.08,5075.08
5802,6868,6,154,2025-12-31,2026-01-05,2026-01-09,4,2,1,Expedia,Completed,Deluxe,5122.43,0.0,0.0,2458.77,22948.49,22948.49
5803,7571,10,248,2024-10-28,2024-11-07,2024-11-12,5,2,0,Booking.com,Completed,Executive,9503.43,0.1,4751.72,5131.85,47897.29,47897.29
5804,6126,19,479,2024-05-19,2024-05-29,2024-06-01,3,3,0,MakeMyTrip,Completed,Standard,4696.56,0.0,0.0,1690.76,15780.44,15780.44
5805,9635,16,404,2025-07-18,2025-07-19,2025-07-23,4,4,2,Corporate,Confirmed,Deluxe,5462.73,0.1,2185.09,2359.9,22025.73,22025.73
5806,4047,12,296,2025-07-18,2025-07-25,2025-07-27,2,2,0,Booking.com,Completed,Standard,5636.56,0.2,2254.62,1082.22,10100.72,10100.72
5807,196,19,466,2025-07-04,2025-07-09,2025-07-11,2,2,0,Website,Completed,Deluxe,6440.97,0.0,0.0,1545.83,14427.77,14427.77
5808,6735,13,336,2025-04-24,2025-04-27,2025-04-30,3,2,0,MakeMyTrip,Completed,Standard,5111.28,0.0,0.0,1840.06,17173.9,17173.9
5809,4237,9,230,2024-08-16,2024-08-17,2024-08-21,4,2,0,Corporate,Completed,Deluxe,6341.78,0.0,0.0,3044.05,28411.17,28411.17
5810,8647,10,254,2025-05-12,2025-07-11,2025-07-14,3,1,0,Direct,Completed,Standard,5462.54,0.2,3277.52,1573.21,14683.31,14683.31
5811,6938,2,27,2025-04-04,2025-04-09,2025-04-15,6,1,0,MakeMyTrip,Completed,Standard,4984.57,0.05,1495.37,3409.45,31821.49,31821.49
5812,1805,8,206,2024-10-01,2024-10-03,2024-10-04,1,3,0,Booking.com,Confirmed,Standard,4972.08,0.1,497.21,536.98,5011.86,5011.86
5813,9748,2,49,2025-10-26,2025-10-29,2025-10-30,1,2,0,Corporate,Cancelled,Executive,9280.0,0.05,464.0,1057.92,9873.92,0.0
5814,2474,19,487,2025-11-01,2025-11-11,2025-11-14,3,1,0,Corporate,Completed,Standard,4644.62,0.2,2786.77,1337.65,12484.74,12484.74
5815,3737,2,31,2024-04-02,2024-04-16,2024-04-19,3,4,0,Goibibo,Completed,Standard,5972.67,0.0,0.0,2150.16,20068.17,20068.17
5816,646,3,76,2024-02-20,2024-03-12,2024-03-14,2,1,0,Direct,Completed,Deluxe,6916.07,0.05,691.61,1576.86,14717.4,14717.4
5817,5147,12,294,2024-11-12,2024-11-26,2024-11-29,3,2,0,Website,Cancelled,Executive,10236.08,0.1,3070.82,3316.49,30953.91,0.0
5818,2228,8,196,2024-12-09,2024-12-11,2024-12-16,5,2,0,Direct,Completed,Deluxe,6740.88,0.05,1685.22,3842.3,35861.48,35861.48
5819,5464,18,449,2025-07-25,2025-08-15,2025-08-17,2,1,2,Booking.com,Confirmed,Deluxe,5896.06,0.05,589.61,1344.3,12546.82,12546.82
5820,4770,4,96,2025-11-20,2025-11-21,2025-11-22,1,2,0,MakeMyTrip,Confirmed,Standard,4871.57,0.0,0.0,584.59,5456.16,5456.16
5821,8180,16,411,2026-05-07,2026-05-28,2026-05-29,1,2,0,Booking.com,Completed,Standard,3760.66,0.0,0.0,451.28,4211.94,4211.94
5822,2711,15,376,2025-07-28,2025-09-11,2025-09-13,2,3,0,Website,No-show,Suite,8520.79,0.0,0.0,2044.99,19086.57,0.0
5823,6445,17,436,2025-02-01,2025-02-08,2025-02-09,1,4,0,Expedia,Completed,Deluxe,5594.97,0.0,0.0,671.4,6266.37,6266.37
5824,7064,3,62,2026-02-19,2026-04-20,2026-04-25,5,2,0,Direct,Cancelled,Deluxe,6643.36,0.1,3321.68,3587.41,33482.53,0.0
5825,3537,13,343,2026-05-15,2026-05-17,2026-05-19,2,2,0,Direct,Completed,Suite,11539.33,0.0,0.0,2769.44,25848.1,25848.1
5826,9503,12,291,2024-02-16,2024-02-19,2024-02-21,2,1,0,Booking.com,Completed,Standard,5935.97,0.2,2374.39,1139.71,10637.26,10637.26
5827,4124,10,249,2024-02-14,2024-02-19,2024-02-21,2,3,0,Website,Completed,Executive,8149.29,0.0,0.0,1955.83,18254.41,18254.41
5828,4194,9,216,2025-11-24,2025-12-15,2025-12-17,2,2,0,Goibibo,Completed,Executive,7334.6,0.15,2200.38,1496.26,13965.08,13965.08
5829,7201,8,187,2025-07-06,2025-07-13,2025-07-20,7,2,0,Website,No-show,Deluxe,7170.7,0.0,0.0,6023.39,56218.29,0.0
5830,9953,14,369,2026-06-29,2026-07-09,2026-07-15,6,4,0,Website,No-show,Deluxe,5133.06,0.0,0.0,3695.8,34494.16,0.0
5831,2047,1,13,2026-02-10,2026-02-24,2026-02-26,2,2,0,Goibibo,Completed,Deluxe,5625.84,0.05,562.58,1282.69,11971.79,11971.79
5832,7920,3,57,2025-07-23,2025-08-13,2025-08-16,3,3,0,MakeMyTrip,Completed,Suite,13800.18,0.05,2070.03,4719.66,44050.17,44050.17
5833,6577,11,272,2025-08-11,2025-09-01,2025-09-04,3,4,2,Goibibo,Completed,Standard,3068.06,0.05,460.21,1049.28,9793.25,9793.25
5834,810,2,56,2025-09-14,2025-09-21,2025-09-24,3,3,0,Corporate,Completed,Executive,9731.26,0.0,0.0,3503.25,32697.03,32697.03
5835,7716,13,321,2025-03-09,2025-03-11,2025-03-14,3,2,0,Goibibo,Completed,Deluxe,6762.53,0.15,3043.14,2069.33,19313.79,19313.79
5836,6653,13,328,2025-11-20,2025-11-23,2025-11-26,3,2,1,Website,No-show,Suite,13643.49,0.0,0.0,4911.66,45842.13,0.0
5837,5406,3,66,2024-10-27,2024-11-01,2024-11-02,1,2,0,Website,Cancelled,Standard,4915.13,0.0,0.0,589.82,5504.95,0.0
5838,6645,6,148,2024-01-30,2024-02-29,2024-03-02,2,3,0,Website,Completed,Suite,9018.51,0.05,901.85,2056.22,19191.39,19191.39
5839,1414,4,104,2024-01-26,2024-01-28,2024-01-29,1,2,0,Booking.com,Completed,Executive,7268.17,0.0,0.0,872.18,8140.35,8140.35
5840,4167,2,39,2025-10-14,2025-10-17,2025-10-21,4,2,0,Direct,Completed,Standard,5520.67,0.0,0.0,2649.92,24732.6,24732.6
5841,7852,7,164,2024-03-17,2024-03-22,2024-03-26,4,1,0,Corporate,Completed,Executive,6541.81,0.0,0.0,3140.07,29307.31,29307.31
5842,4296,10,261,2026-06-26,2026-06-29,2026-07-03,4,3,0,Corporate,Cancelled,Deluxe,7409.76,0.0,0.0,3556.68,33195.72,0.0
5843,5195,17,423,2025-10-25,2025-10-28,2025-10-30,2,1,2,MakeMyTrip,Completed,Executive,6596.07,0.15,1978.82,1345.6,12558.92,12558.92
5844,9303,14,359,2026-02-14,2026-02-19,2026-02-22,3,2,0,Booking.com,Cancelled,Suite,11171.36,0.0,0.0,4021.69,37535.77,0.0
5845,2455,16,403,2025-03-12,2025-03-17,2025-03-19,2,2,0,MakeMyTrip,Completed,Deluxe,4863.66,0.0,0.0,1167.28,10894.6,10894.6
5846,8649,6,145,2024-09-17,2024-09-19,2024-09-22,3,2,0,Booking.com,Completed,Deluxe,4506.84,0.0,0.0,1622.46,15142.98,15142.98
5847,9096,1,4,2026-03-09,2026-03-16,2026-03-21,5,2,0,Booking.com,Completed,Executive,7524.4,0.0,0.0,4514.64,42136.64,42136.64
5848,1684,10,254,2024-10-13,2024-10-15,2024-10-19,4,2,1,Booking.com,Completed,Standard,5462.54,0.05,1092.51,2490.92,23248.57,23248.57
5849,295,4,111,2026-01-08,2026-01-10,2026-01-12,2,2,0,Booking.com,Completed,Deluxe,5791.36,0.1,1158.27,1250.93,11675.38,11675.38
5850,4224,5,116,2024-10-29,2024-11-01,2024-11-06,5,2,0,Goibibo,Confirmed,Standard,3532.73,0.2,3532.73,1695.71,15826.63,15826.63
5851,3914,12,301,2024-07-16,2024-07-30,2024-08-06,7,3,0,Goibibo,Confirmed,Standard,5545.8,0.05,1941.03,4425.55,41305.12,41305.12
5852,5248,8,181,2025-08-07,2025-08-12,2025-08-17,5,1,1,Corporate,Completed,Standard,5598.91,0.0,0.0,3359.35,31353.9,31353.9
5853,8127,10,240,2025-11-13,2025-12-13,2025-12-15,2,2,2,Booking.com,Confirmed,Deluxe,6821.21,0.1,1364.24,1473.38,13751.56,13751.56
5854,7856,9,232,2024-03-01,2024-03-31,2024-04-03,3,3,0,Goibibo,No-show,Standard,4998.3,0.0,0.0,1799.39,16794.29,0.0
5855,2071,12,313,2025-09-23,2025-11-07,2025-11-11,4,2,2,Website,Completed,Standard,5378.23,0.1,2151.29,2323.4,21685.02,21685.02
5856,6536,7,174,2024-07-24,2024-07-25,2024-07-27,2,2,0,MakeMyTrip,Completed,Executive,6807.81,0.1,1361.56,1470.49,13724.54,13724.54
5857,6242,13,342,2024-01-19,2024-02-09,2024-02-11,2,2,2,Direct,Completed,Standard,4732.33,0.0,0.0,1135.76,10600.42,10600.42
5858,9548,7,172,2025-08-31,2025-10-15,2025-10-17,2,2,0,Direct,Completed,Standard,3508.4,0.0,0.0,842.02,7858.82,7858.82
5859,8100,4,89,2024-01-04,2024-01-09,2024-01-10,1,2,1,Website,Completed,Deluxe,6262.96,0.0,0.0,751.56,7014.52,7014.52
5860,1347,18,444,2026-02-07,2026-02-12,2026-02-16,4,2,0,Goibibo,Confirmed,Standard,4684.96,0.2,3747.97,1799.02,16790.9,16790.9
5861,3398,15,382,2025-12-15,2025-12-29,2026-01-02,4,2,1,Direct,Completed,Standard,3744.28,0.0,0.0,1797.25,16774.37,16774.37
5862,1864,8,204,2026-02-21,2026-02-23,2026-02-26,3,3,1,Booking.com,Confirmed,Deluxe,6841.65,0.15,3078.74,2093.54,19539.75,19539.75
5863,6322,2,30,2024-10-26,2024-10-27,2024-10-28,1,2,0,Walk-in,Completed,Standard,5034.68,0.0,0.0,604.16,5638.84,5638.84
5864,7101,2,54,2025-11-13,2025-11-18,2025-11-19,1,2,2,Website,Completed,Standard,5074.82,0.0,0.0,608.98,5683.8,5683.8
5865,14,17,437,2024-01-16,2024-01-19,2024-01-21,2,1,0,Website,Completed,Standard,3918.07,0.1,783.61,846.3,7898.83,7898.83
5866,1158,12,308,2025-12-03,2025-12-04,2025-12-06,2,2,0,Corporate,Confirmed,Suite,14778.2,0.05,1477.82,3369.43,31448.01,31448.01
5867,3057,6,139,2025-11-11,2025-12-11,2025-12-12,1,2,0,Website,Completed,Executive,6742.08,0.1,674.21,728.14,6796.02,6796.02
5868,2933,9,228,2025-06-29,2025-07-01,2025-07-03,2,2,0,Booking.com,Completed,Standard,4769.81,0.1,953.96,1030.28,9615.94,9615.94
5869,2538,17,421,2026-02-20,2026-02-25,2026-03-02,5,2,0,Booking.com,Completed,Executive,7055.96,0.1,3527.98,3810.22,35562.04,35562.04
5870,2920,1,21,2025-01-01,2025-01-03,2025-01-06,3,1,0,Booking.com,Completed,Executive,7189.08,0.2,4313.45,2070.46,19324.25,19324.25
5871,495,9,232,2025-07-23,2025-07-30,2025-07-31,1,1,1,Direct,No-show,Standard,4998.3,0.05,249.92,569.81,5318.19,0.0
5872,8809,20,515,2025-11-09,2025-11-19,2025-11-21,2,3,0,Direct,Confirmed,Deluxe,6009.01,0.1,1201.8,1297.95,12114.16,12114.16
5873,2663,4,104,2024-02-18,2024-02-20,2024-02-23,3,2,1,Website,Confirmed,Executive,7268.17,0.0,0.0,2616.54,24421.05,24421.05
5874,5517,7,169,2025-05-21,2025-05-24,2025-05-28,4,2,0,Direct,Completed,Standard,3385.77,0.0,0.0,1625.17,15168.25,15168.25
5875,4525,3,82,2024-10-18,2024-10-23,2024-10-24,1,3,0,Direct,Confirmed,Standard,5402.16,0.0,0.0,648.26,6050.42,6050.42
5876,4630,16,410,2025-01-20,2025-01-25,2025-01-29,4,3,1,MakeMyTrip,Confirmed,Standard,3478.39,0.0,0.0,1669.63,15583.19,15583.19
5877,913,12,306,2025-11-12,2025-11-22,2025-11-29,7,3,2,Direct,No-show,Deluxe,7649.86,0.0,0.0,6425.88,59974.9,0.0
5878,4406,5,129,2024-06-28,2024-08-12,2024-08-15,3,2,0,Direct,No-show,Standard,4039.32,0.1,1211.8,1308.74,12214.9,0.0
5879,6156,12,289,2024-04-15,2024-04-20,2024-04-21,1,3,0,Direct,Completed,Deluxe,7953.21,0.1,795.32,858.95,8016.84,8016.84
5880,5315,4,96,2024-04-06,2024-05-21,2024-05-24,3,2,0,Booking.com,Cancelled,Standard,4871.57,0.1,1461.47,1578.39,14731.63,0.0
5881,7124,12,307,2025-11-26,2025-11-28,2025-12-01,3,2,0,Direct,Completed,Standard,4962.1,0.0,0.0,1786.36,16672.66,16672.66
5882,4570,14,354,2026-06-20,2026-07-11,2026-07-13,2,2,0,Direct,Confirmed,Deluxe,5229.41,0.05,522.94,1192.31,11128.18,11128.18
5883,9083,4,96,2026-05-21,2026-07-05,2026-07-07,2,1,1,Website,No-show,Standard,4871.57,0.2,1948.63,935.34,8729.85,0.0
5884,9697,17,415,2025-08-16,2025-08-23,2025-08-26,3,3,0,Walk-in,Completed,Executive,7919.97,0.05,1188.0,2708.63,25280.54,25280.54
5885,7275,11,270,2024-04-25,2024-04-30,2024-05-06,6,2,0,Goibibo,Confirmed,Standard,3300.46,0.1,1980.28,2138.7,19961.18,19961.18
5886,9213,19,472,2026-04-07,2026-04-10,2026-04-12,2,2,1,MakeMyTrip,Cancelled,Standard,4355.8,0.0,0.0,1045.39,9756.99,0.0
5887,9600,16,396,2024-07-03,2024-08-02,2024-08-04,2,2,0,Booking.com,Cancelled,Executive,6725.82,0.0,0.0,1614.2,15065.84,0.0
5888,7621,20,515,2025-10-14,2025-11-13,2025-11-15,2,1,0,Booking.com,Confirmed,Deluxe,6009.01,0.0,0.0,1442.16,13460.18,13460.18
5889,1036,12,291,2025-12-15,2026-01-05,2026-01-07,2,1,1,MakeMyTrip,Completed,Standard,5935.97,0.0,0.0,1424.63,13296.57,13296.57
5890,2640,9,231,2026-05-14,2026-06-13,2026-06-17,4,2,0,Corporate,Completed,Standard,4922.67,0.05,984.53,2244.74,20950.88,20950.88
5891,8063,16,403,2025-03-19,2025-03-24,2025-03-25,1,3,0,Expedia,Completed,Deluxe,4863.66,0.05,243.18,554.46,5174.93,5174.93
5892,4659,18,452,2026-05-31,2026-06-03,2026-06-08,5,2,2,Booking.com,Completed,Suite,10943.71,0.2,10943.71,5252.98,49027.82,49027.82
5893,9482,8,204,2026-06-09,2026-06-19,2026-06-24,5,2,0,Expedia,Cancelled,Deluxe,6841.65,0.0,0.0,4104.99,38313.24,0.0
5894,4819,20,502,2025-07-10,2025-07-24,2025-07-25,1,2,0,Booking.com,Cancelled,Standard,4078.25,0.0,0.0,489.39,4567.64,0.0
5895,5409,3,63,2024-01-22,2024-02-12,2024-02-14,2,2,0,MakeMyTrip,Confirmed,Suite,12079.4,0.05,1207.94,2754.1,25704.96,25704.96
5896,3017,14,359,2025-01-28,2025-01-30,2025-01-31,1,2,0,Corporate,Completed,Suite,11171.36,0.0,0.0,1340.56,12511.92,12511.92
5897,9598,3,68,2024-07-30,2024-08-09,2024-08-12,3,3,1,Corporate,Completed,Deluxe,7003.39,0.05,1050.51,2395.16,22354.82,22354.82
5898,4520,4,89,2025-07-13,2025-07-15,2025-07-19,4,3,0,Website,Completed,Deluxe,6262.96,0.1,2505.18,2705.6,25252.25,25252.25
5899,9341,15,385,2026-01-02,2026-01-04,2026-01-10,6,2,1,Booking.com,Confirmed,Standard,3951.69,0.15,3556.52,2418.43,22572.05,22572.05
5900,1287,16,397,2025-01-24,2025-02-14,2025-02-15,1,2,1,Corporate,Confirmed,Standard,3833.57,0.0,0.0,460.03,4293.6,4293.6
5901,2577,20,494,2025-02-02,2025-02-04,2025-02-09,5,2,0,Goibibo,Completed,Executive,7717.11,0.15,5787.83,3935.73,36733.44,36733.44
5902,6170,8,196,2024-10-17,2024-10-19,2024-10-20,1,2,0,Direct,Cancelled,Deluxe,6740.88,0.1,674.09,728.02,6794.81,0.0
5903,6483,2,37,2024-04-24,2024-06-08,2024-06-11,3,2,0,Walk-in,Confirmed,Deluxe,7302.36,0.0,0.0,2628.85,24535.93,24535.93
5904,8526,8,209,2024-07-06,2024-07-08,2024-07-09,1,2,1,Website,Cancelled,Executive,9622.0,0.05,481.1,1096.91,10237.81,0.0
